"jobTitle","skill","countVal"
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Fortran",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Golang",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Hadoop",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Haskell",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Java",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Javascript",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Julia",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Knime",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Lisp",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Matlab",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Minitab",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Python",1
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","R",1
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Ruby",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","SAS",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Scala",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Spark",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","SPSS",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","SQL",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Stata",0
"DATA SCIENTIST (Machine Learning) 6 month minimum contract","Tableau",0
"Data Scientist (Marketing)","C",0
"Data Scientist (Marketing)","Clojure",0
"Data Scientist (Marketing)","D3",0
"Data Scientist (Marketing)","F.",0
"Data Scientist (Marketing)","Fortran",0
"Data Scientist (Marketing)","Golang",0
"Data Scientist (Marketing)","Hadoop",0
"Data Scientist (Marketing)","Haskell",0
"Data Scientist (Marketing)","Java",0
"Data Scientist (Marketing)","Javascript",0
"Data Scientist (Marketing)","Julia",0
"Data Scientist (Marketing)","Knime",0
"Data Scientist (Marketing)","Lisp",0
"Data Scientist (Marketing)","Matlab",0
"Data Scientist (Marketing)","Minitab",0
"Data Scientist (Marketing)","Python",1
"Data Scientist (Marketing)","R",1
"Data Scientist (Marketing)","Ruby",0
"Data Scientist (Marketing)","SAS",0
"Data Scientist (Marketing)","Scala",0
"Data Scientist (Marketing)","Spark",0
"Data Scientist (Marketing)","SPSS",0
"Data Scientist (Marketing)","SQL",1
"Data Scientist (Marketing)","Stata",0
"Data Scientist (Marketing)","Tableau",0
"Data Scientist (Mid / Senior)","C",0
"Data Scientist (Mid / Senior)","Clojure",0
"Data Scientist (Mid / Senior)","D3",0
"Data Scientist (Mid / Senior)","F.",0
"Data Scientist (Mid / Senior)","Fortran",0
"Data Scientist (Mid / Senior)","Golang",0
"Data Scientist (Mid / Senior)","Hadoop",0
"Data Scientist (Mid / Senior)","Haskell",0
"Data Scientist (Mid / Senior)","Java",0
"Data Scientist (Mid / Senior)","Javascript",0
"Data Scientist (Mid / Senior)","Julia",0
"Data Scientist (Mid / Senior)","Knime",0
"Data Scientist (Mid / Senior)","Lisp",0
"Data Scientist (Mid / Senior)","Matlab",0
"Data Scientist (Mid / Senior)","Minitab",0
"Data Scientist (Mid / Senior)","Python",1
"Data Scientist (Mid / Senior)","R",1
"Data Scientist (Mid / Senior)","Ruby",0
"Data Scientist (Mid / Senior)","SAS",0
"Data Scientist (Mid / Senior)","Scala",0
"Data Scientist (Mid / Senior)","Spark",0
"Data Scientist (Mid / Senior)","SPSS",0
"Data Scientist (Mid / Senior)","SQL",1
"Data Scientist (Mid / Senior)","Stata",0
"Data Scientist (Mid / Senior)","Tableau",0
"Data Scientist (Multiple Positions)","C",1
"Data Scientist (Multiple Positions)","Clojure",0
"Data Scientist (Multiple Positions)","D3",0
"Data Scientist (Multiple Positions)","F.",0
"Data Scientist (Multiple Positions)","Fortran",0
"Data Scientist (Multiple Positions)","Golang",0
"Data Scientist (Multiple Positions)","Hadoop",1
"Data Scientist (Multiple Positions)","Haskell",0
"Data Scientist (Multiple Positions)","Java",1
"Data Scientist (Multiple Positions)","Javascript",0
"Data Scientist (Multiple Positions)","Julia",0
"Data Scientist (Multiple Positions)","Knime",0
"Data Scientist (Multiple Positions)","Lisp",0
"Data Scientist (Multiple Positions)","Matlab",1
"Data Scientist (Multiple Positions)","Minitab",0
"Data Scientist (Multiple Positions)","Python",1
"Data Scientist (Multiple Positions)","R",0
"Data Scientist (Multiple Positions)","Ruby",0
"Data Scientist (Multiple Positions)","SAS",1
"Data Scientist (Multiple Positions)","Scala",0
"Data Scientist (Multiple Positions)","Spark",0
"Data Scientist (Multiple Positions)","SPSS",0
"Data Scientist (Multiple Positions)","SQL",1
"Data Scientist (Multiple Positions)","Stata",0
"Data Scientist (Multiple Positions)","Tableau",1
"Data Scientist (NLP Specialist)","C",1
"Data Scientist (NLP Specialist)","Clojure",0
"Data Scientist (NLP Specialist)","D3",0
"Data Scientist (NLP Specialist)","F.",0
"Data Scientist (NLP Specialist)","Fortran",0
"Data Scientist (NLP Specialist)","Golang",0
"Data Scientist (NLP Specialist)","Hadoop",0
"Data Scientist (NLP Specialist)","Haskell",0
"Data Scientist (NLP Specialist)","Java",1
"Data Scientist (NLP Specialist)","Javascript",0
"Data Scientist (NLP Specialist)","Julia",0
"Data Scientist (NLP Specialist)","Knime",0
"Data Scientist (NLP Specialist)","Lisp",0
"Data Scientist (NLP Specialist)","Matlab",0
"Data Scientist (NLP Specialist)","Minitab",0
"Data Scientist (NLP Specialist)","Python",1
"Data Scientist (NLP Specialist)","R",0
"Data Scientist (NLP Specialist)","Ruby",0
"Data Scientist (NLP Specialist)","SAS",0
"Data Scientist (NLP Specialist)","Scala",0
"Data Scientist (NLP Specialist)","Spark",0
"Data Scientist (NLP Specialist)","SPSS",0
"Data Scientist (NLP Specialist)","SQL",0
"Data Scientist (NLP Specialist)","Stata",0
"Data Scientist (NLP Specialist)","Tableau",0
"Data Scientist (P&I)","C",0
"Data Scientist (P&I)","Clojure",0
"Data Scientist (P&I)","D3",0
"Data Scientist (P&I)","F.",0
"Data Scientist (P&I)","Fortran",0
"Data Scientist (P&I)","Golang",0
"Data Scientist (P&I)","Hadoop",0
"Data Scientist (P&I)","Haskell",0
"Data Scientist (P&I)","Java",0
"Data Scientist (P&I)","Javascript",0
"Data Scientist (P&I)","Julia",0
"Data Scientist (P&I)","Knime",0
"Data Scientist (P&I)","Lisp",0
"Data Scientist (P&I)","Matlab",0
"Data Scientist (P&I)","Minitab",0
"Data Scientist (P&I)","Python",1
"Data Scientist (P&I)","R",1
"Data Scientist (P&I)","Ruby",0
"Data Scientist (P&I)","SAS",0
"Data Scientist (P&I)","Scala",0
"Data Scientist (P&I)","Spark",1
"Data Scientist (P&I)","SPSS",0
"Data Scientist (P&I)","SQL",1
"Data Scientist (P&I)","Stata",0
"Data Scientist (P&I)","Tableau",0
"Data Scientist (part-time)","C",0
"Data Scientist (part-time)","Clojure",0
"Data Scientist (part-time)","D3",0
"Data Scientist (part-time)","F.",0
"Data Scientist (part-time)","Fortran",0
"Data Scientist (part-time)","Golang",0
"Data Scientist (part-time)","Hadoop",0
"Data Scientist (part-time)","Haskell",0
"Data Scientist (part-time)","Java",0
"Data Scientist (part-time)","Javascript",0
"Data Scientist (part-time)","Julia",0
"Data Scientist (part-time)","Knime",0
"Data Scientist (part-time)","Lisp",0
"Data Scientist (part-time)","Matlab",0
"Data Scientist (part-time)","Minitab",0
"Data Scientist (part-time)","Python",1
"Data Scientist (part-time)","R",1
"Data Scientist (part-time)","Ruby",0
"Data Scientist (part-time)","SAS",0
"Data Scientist (part-time)","Scala",0
"Data Scientist (part-time)","Spark",0
"Data Scientist (part-time)","SPSS",0
"Data Scientist (part-time)","SQL",1
"Data Scientist (part-time)","Stata",0
"Data Scientist (part-time)","Tableau",0
"Data Scientist (Perth)","C",0
"Data Scientist (Perth)","Clojure",0
"Data Scientist (Perth)","D3",0
"Data Scientist (Perth)","F.",0
"Data Scientist (Perth)","Fortran",0
"Data Scientist (Perth)","Golang",0
"Data Scientist (Perth)","Hadoop",0
"Data Scientist (Perth)","Haskell",0
"Data Scientist (Perth)","Java",0
"Data Scientist (Perth)","Javascript",0
"Data Scientist (Perth)","Julia",0
"Data Scientist (Perth)","Knime",0
"Data Scientist (Perth)","Lisp",0
"Data Scientist (Perth)","Matlab",0
"Data Scientist (Perth)","Minitab",0
"Data Scientist (Perth)","Python",0
"Data Scientist (Perth)","R",0
"Data Scientist (Perth)","Ruby",0
"Data Scientist (Perth)","SAS",0
"Data Scientist (Perth)","Scala",0
"Data Scientist (Perth)","Spark",0
"Data Scientist (Perth)","SPSS",0
"Data Scientist (Perth)","SQL",1
"Data Scientist (Perth)","Stata",0
"Data Scientist (Perth)","Tableau",0
"Data Scientist (Prediction & Insights)","C",0
"Data Scientist (Prediction & Insights)","Clojure",0
"Data Scientist (Prediction & Insights)","D3",0
"Data Scientist (Prediction & Insights)","F.",0
"Data Scientist (Prediction & Insights)","Fortran",0
"Data Scientist (Prediction & Insights)","Golang",0
"Data Scientist (Prediction & Insights)","Hadoop",0
"Data Scientist (Prediction & Insights)","Haskell",0
"Data Scientist (Prediction & Insights)","Java",0
"Data Scientist (Prediction & Insights)","Javascript",0
"Data Scientist (Prediction & Insights)","Julia",0
"Data Scientist (Prediction & Insights)","Knime",0
"Data Scientist (Prediction & Insights)","Lisp",0
"Data Scientist (Prediction & Insights)","Matlab",0
"Data Scientist (Prediction & Insights)","Minitab",0
"Data Scientist (Prediction & Insights)","Python",1
"Data Scientist (Prediction & Insights)","R",1
"Data Scientist (Prediction & Insights)","Ruby",0
"Data Scientist (Prediction & Insights)","SAS",0
"Data Scientist (Prediction & Insights)","Scala",0
"Data Scientist (Prediction & Insights)","Spark",1
"Data Scientist (Prediction & Insights)","SPSS",0
"Data Scientist (Prediction & Insights)","SQL",1
"Data Scientist (Prediction & Insights)","Stata",0
"Data Scientist (Prediction & Insights)","Tableau",0
"Data Scientist (Python)","C",0
"Data Scientist (Python)","Clojure",0
"Data Scientist (Python)","D3",0
"Data Scientist (Python)","F.",0
"Data Scientist (Python)","Fortran",0
"Data Scientist (Python)","Golang",0
"Data Scientist (Python)","Hadoop",0
"Data Scientist (Python)","Haskell",0
"Data Scientist (Python)","Java",0
"Data Scientist (Python)","Javascript",0
"Data Scientist (Python)","Julia",0
"Data Scientist (Python)","Knime",0
"Data Scientist (Python)","Lisp",0
"Data Scientist (Python)","Matlab",0
"Data Scientist (Python)","Minitab",0
"Data Scientist (Python)","Python",1
"Data Scientist (Python)","R",1
"Data Scientist (Python)","Ruby",0
"Data Scientist (Python)","SAS",0
"Data Scientist (Python)","Scala",0
"Data Scientist (Python)","Spark",0
"Data Scientist (Python)","SPSS",0
"Data Scientist (Python)","SQL",0
"Data Scientist (Python)","Stata",0
"Data Scientist (Python)","Tableau",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","C",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Clojure",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","D3",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","F.",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Fortran",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Golang",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Hadoop",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Haskell",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Java",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Javascript",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Julia",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Knime",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Lisp",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Matlab",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Minitab",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Python",1
"Data Scientist (Quant Trading Strategies) (Fully Remote)","R",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Ruby",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","SAS",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Scala",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Spark",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","SPSS",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","SQL",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Stata",0
"Data Scientist (Quant Trading Strategies) (Fully Remote)","Tableau",0
"Data Scientist (R Programming)","C",0
"Data Scientist (R Programming)","Clojure",0
"Data Scientist (R Programming)","D3",0
"Data Scientist (R Programming)","F.",0
"Data Scientist (R Programming)","Fortran",0
"Data Scientist (R Programming)","Golang",0
"Data Scientist (R Programming)","Hadoop",0
"Data Scientist (R Programming)","Haskell",0
"Data Scientist (R Programming)","Java",0
"Data Scientist (R Programming)","Javascript",0
"Data Scientist (R Programming)","Julia",0
"Data Scientist (R Programming)","Knime",0
"Data Scientist (R Programming)","Lisp",0
"Data Scientist (R Programming)","Matlab",0
"Data Scientist (R Programming)","Minitab",0
"Data Scientist (R Programming)","Python",1
"Data Scientist (R Programming)","R",1
"Data Scientist (R Programming)","Ruby",0
"Data Scientist (R Programming)","SAS",0
"Data Scientist (R Programming)","Scala",0
"Data Scientist (R Programming)","Spark",0
"Data Scientist (R Programming)","SPSS",0
"Data Scientist (R Programming)","SQL",0
"Data Scientist (R Programming)","Stata",0
"Data Scientist (R Programming)","Tableau",0
"Data Scientist (R&D)","C",2
"Data Scientist (R&D)","Clojure",0
"Data Scientist (R&D)","D3",0
"Data Scientist (R&D)","F.",0
"Data Scientist (R&D)","Fortran",0
"Data Scientist (R&D)","Golang",0
"Data Scientist (R&D)","Hadoop",0
"Data Scientist (R&D)","Haskell",2
"Data Scientist (R&D)","Java",3
"Data Scientist (R&D)","Javascript",0
"Data Scientist (R&D)","Julia",3
"Data Scientist (R&D)","Knime",0
"Data Scientist (R&D)","Lisp",0
"Data Scientist (R&D)","Matlab",3
"Data Scientist (R&D)","Minitab",0
"Data Scientist (R&D)","Python",3
"Data Scientist (R&D)","R",3
"Data Scientist (R&D)","Ruby",0
"Data Scientist (R&D)","SAS",1
"Data Scientist (R&D)","Scala",0
"Data Scientist (R&D)","Spark",0
"Data Scientist (R&D)","SPSS",0
"Data Scientist (R&D)","SQL",1
"Data Scientist (R&D)","Stata",0
"Data Scientist (R&D)","Tableau",1
"Data Scientist (Remote Opportunity)","C",0
"Data Scientist (Remote Opportunity)","Clojure",0
"Data Scientist (Remote Opportunity)","D3",0
"Data Scientist (Remote Opportunity)","F.",0
"Data Scientist (Remote Opportunity)","Fortran",0
"Data Scientist (Remote Opportunity)","Golang",0
"Data Scientist (Remote Opportunity)","Hadoop",0
"Data Scientist (Remote Opportunity)","Haskell",0
"Data Scientist (Remote Opportunity)","Java",0
"Data Scientist (Remote Opportunity)","Javascript",0
"Data Scientist (Remote Opportunity)","Julia",0
"Data Scientist (Remote Opportunity)","Knime",0
"Data Scientist (Remote Opportunity)","Lisp",0
"Data Scientist (Remote Opportunity)","Matlab",0
"Data Scientist (Remote Opportunity)","Minitab",0
"Data Scientist (Remote Opportunity)","Python",1
"Data Scientist (Remote Opportunity)","R",1
"Data Scientist (Remote Opportunity)","Ruby",0
"Data Scientist (Remote Opportunity)","SAS",0
"Data Scientist (Remote Opportunity)","Scala",0
"Data Scientist (Remote Opportunity)","Spark",0
"Data Scientist (Remote Opportunity)","SPSS",0
"Data Scientist (Remote Opportunity)","SQL",0
"Data Scientist (Remote Opportunity)","Stata",0
"Data Scientist (Remote Opportunity)","Tableau",0
"Data Scientist (SAS)","C",0
"Data Scientist (SAS)","Clojure",0
"Data Scientist (SAS)","D3",0
"Data Scientist (SAS)","F.",0
"Data Scientist (SAS)","Fortran",0
"Data Scientist (SAS)","Golang",0
"Data Scientist (SAS)","Hadoop",0
"Data Scientist (SAS)","Haskell",0
"Data Scientist (SAS)","Java",0
"Data Scientist (SAS)","Javascript",0
"Data Scientist (SAS)","Julia",0
"Data Scientist (SAS)","Knime",0
"Data Scientist (SAS)","Lisp",0
"Data Scientist (SAS)","Matlab",0
"Data Scientist (SAS)","Minitab",0
"Data Scientist (SAS)","Python",1
"Data Scientist (SAS)","R",1
"Data Scientist (SAS)","Ruby",0
"Data Scientist (SAS)","SAS",1
"Data Scientist (SAS)","Scala",0
"Data Scientist (SAS)","Spark",0
"Data Scientist (SAS)","SPSS",0
"Data Scientist (SAS)","SQL",0
"Data Scientist (SAS)","Stata",0
"Data Scientist (SAS)","Tableau",0
"Data Scientist (Senior-Mid roles available)","C",0
"Data Scientist (Senior-Mid roles available)","Clojure",0
"Data Scientist (Senior-Mid roles available)","D3",0
"Data Scientist (Senior-Mid roles available)","F.",0
"Data Scientist (Senior-Mid roles available)","Fortran",0
"Data Scientist (Senior-Mid roles available)","Golang",0
"Data Scientist (Senior-Mid roles available)","Hadoop",0
"Data Scientist (Senior-Mid roles available)","Haskell",0
"Data Scientist (Senior-Mid roles available)","Java",1
"Data Scientist (Senior-Mid roles available)","Javascript",0
"Data Scientist (Senior-Mid roles available)","Julia",0
"Data Scientist (Senior-Mid roles available)","Knime",0
"Data Scientist (Senior-Mid roles available)","Lisp",0
"Data Scientist (Senior-Mid roles available)","Matlab",1
"Data Scientist (Senior-Mid roles available)","Minitab",0
"Data Scientist (Senior-Mid roles available)","Python",1
"Data Scientist (Senior-Mid roles available)","R",1
"Data Scientist (Senior-Mid roles available)","Ruby",0
"Data Scientist (Senior-Mid roles available)","SAS",1
"Data Scientist (Senior-Mid roles available)","Scala",0
"Data Scientist (Senior-Mid roles available)","Spark",0
"Data Scientist (Senior-Mid roles available)","SPSS",0
"Data Scientist (Senior-Mid roles available)","SQL",1
"Data Scientist (Senior-Mid roles available)","Stata",0
"Data Scientist (Senior-Mid roles available)","Tableau",1
"Data Scientist (Senior Innovation Engineer)","C",2
"Data Scientist (Senior Innovation Engineer)","Clojure",0
"Data Scientist (Senior Innovation Engineer)","D3",0
"Data Scientist (Senior Innovation Engineer)","F.",0
"Data Scientist (Senior Innovation Engineer)","Fortran",0
"Data Scientist (Senior Innovation Engineer)","Golang",0
"Data Scientist (Senior Innovation Engineer)","Hadoop",0
"Data Scientist (Senior Innovation Engineer)","Haskell",2
"Data Scientist (Senior Innovation Engineer)","Java",2
"Data Scientist (Senior Innovation Engineer)","Javascript",0
"Data Scientist (Senior Innovation Engineer)","Julia",2
"Data Scientist (Senior Innovation Engineer)","Knime",0
"Data Scientist (Senior Innovation Engineer)","Lisp",0
"Data Scientist (Senior Innovation Engineer)","Matlab",2
"Data Scientist (Senior Innovation Engineer)","Minitab",0
"Data Scientist (Senior Innovation Engineer)","Python",2
"Data Scientist (Senior Innovation Engineer)","R",2
"Data Scientist (Senior Innovation Engineer)","Ruby",0
"Data Scientist (Senior Innovation Engineer)","SAS",0
"Data Scientist (Senior Innovation Engineer)","Scala",0
"Data Scientist (Senior Innovation Engineer)","Spark",0
"Data Scientist (Senior Innovation Engineer)","SPSS",0
"Data Scientist (Senior Innovation Engineer)","SQL",0
"Data Scientist (Senior Innovation Engineer)","Stata",0
"Data Scientist (Senior Innovation Engineer)","Tableau",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","C",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Clojure",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","D3",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","F.",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Fortran",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Golang",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Hadoop",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Haskell",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Java",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Javascript",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Julia",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Knime",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Lisp",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Matlab",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Minitab",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Python",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","R",1
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Ruby",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","SAS",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Scala",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Spark",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","SPSS",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","SQL",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Stata",0
"Data Scientist (Senior/Principal), Real World Data Oncology - Epidemiologist","Tableau",0
"Data Scientist (Several)","C",0
"Data Scientist (Several)","Clojure",0
"Data Scientist (Several)","D3",0
"Data Scientist (Several)","F.",0
"Data Scientist (Several)","Fortran",0
"Data Scientist (Several)","Golang",0
"Data Scientist (Several)","Hadoop",0
"Data Scientist (Several)","Haskell",0
"Data Scientist (Several)","Java",0
"Data Scientist (Several)","Javascript",0
"Data Scientist (Several)","Julia",0
"Data Scientist (Several)","Knime",0
"Data Scientist (Several)","Lisp",0
"Data Scientist (Several)","Matlab",0
"Data Scientist (Several)","Minitab",0
"Data Scientist (Several)","Python",1
"Data Scientist (Several)","R",0
"Data Scientist (Several)","Ruby",0
"Data Scientist (Several)","SAS",0
"Data Scientist (Several)","Scala",0
"Data Scientist (Several)","Spark",0
"Data Scientist (Several)","SPSS",0
"Data Scientist (Several)","SQL",1
"Data Scientist (Several)","Stata",0
"Data Scientist (Several)","Tableau",0
"Data Scientist (various positions)","C",0
"Data Scientist (various positions)","Clojure",0
"Data Scientist (various positions)","D3",0
"Data Scientist (various positions)","F.",0
"Data Scientist (various positions)","Fortran",0
"Data Scientist (various positions)","Golang",0
"Data Scientist (various positions)","Hadoop",0
"Data Scientist (various positions)","Haskell",0
"Data Scientist (various positions)","Java",0
"Data Scientist (various positions)","Javascript",0
"Data Scientist (various positions)","Julia",0
"Data Scientist (various positions)","Knime",0
"Data Scientist (various positions)","Lisp",0
"Data Scientist (various positions)","Matlab",0
"Data Scientist (various positions)","Minitab",0
"Data Scientist (various positions)","Python",1
"Data Scientist (various positions)","R",1
"Data Scientist (various positions)","Ruby",0
"Data Scientist (various positions)","SAS",0
"Data Scientist (various positions)","Scala",0
"Data Scientist (various positions)","Spark",0
"Data Scientist (various positions)","SPSS",0
"Data Scientist (various positions)","SQL",0
"Data Scientist (various positions)","Stata",0
"Data Scientist (various positions)","Tableau",0
"Data Scientist / Academic Performance Analyst","C",0
"Data Scientist / Academic Performance Analyst","Clojure",0
"Data Scientist / Academic Performance Analyst","D3",0
"Data Scientist / Academic Performance Analyst","F.",0
"Data Scientist / Academic Performance Analyst","Fortran",0
"Data Scientist / Academic Performance Analyst","Golang",0
"Data Scientist / Academic Performance Analyst","Hadoop",0
"Data Scientist / Academic Performance Analyst","Haskell",0
"Data Scientist / Academic Performance Analyst","Java",0
"Data Scientist / Academic Performance Analyst","Javascript",0
"Data Scientist / Academic Performance Analyst","Julia",0
"Data Scientist / Academic Performance Analyst","Knime",0
"Data Scientist / Academic Performance Analyst","Lisp",0
"Data Scientist / Academic Performance Analyst","Matlab",2
"Data Scientist / Academic Performance Analyst","Minitab",0
"Data Scientist / Academic Performance Analyst","Python",2
"Data Scientist / Academic Performance Analyst","R",0
"Data Scientist / Academic Performance Analyst","Ruby",0
"Data Scientist / Academic Performance Analyst","SAS",2
"Data Scientist / Academic Performance Analyst","Scala",0
"Data Scientist / Academic Performance Analyst","Spark",0
"Data Scientist / Academic Performance Analyst","SPSS",0
"Data Scientist / Academic Performance Analyst","SQL",2
"Data Scientist / Academic Performance Analyst","Stata",0
"Data Scientist / Academic Performance Analyst","Tableau",2
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","C",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Clojure",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","D3",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","F.",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Fortran",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Golang",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Hadoop",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Haskell",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Java",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Javascript",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Julia",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Knime",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Lisp",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Matlab",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Minitab",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Python",1
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","R",1
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Ruby",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","SAS",1
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Scala",1
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Spark",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","SPSS",1
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","SQL",1
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Stata",0
"Data Scientist / Advanced Analytics & Insight Consultant - Machine Learning Data","Tableau",1
"Data Scientist / Analyst","C",0
"Data Scientist / Analyst","Clojure",0
"Data Scientist / Analyst","D3",0
"Data Scientist / Analyst","F.",0
"Data Scientist / Analyst","Fortran",0
"Data Scientist / Analyst","Golang",0
"Data Scientist / Analyst","Hadoop",0
"Data Scientist / Analyst","Haskell",0
"Data Scientist / Analyst","Java",0
"Data Scientist / Analyst","Javascript",0
"Data Scientist / Analyst","Julia",0
"Data Scientist / Analyst","Knime",0
"Data Scientist / Analyst","Lisp",0
"Data Scientist / Analyst","Matlab",3
"Data Scientist / Analyst","Minitab",0
"Data Scientist / Analyst","Python",4
"Data Scientist / Analyst","R",2
"Data Scientist / Analyst","Ruby",0
"Data Scientist / Analyst","SAS",3
"Data Scientist / Analyst","Scala",0
"Data Scientist / Analyst","Spark",0
"Data Scientist / Analyst","SPSS",0
"Data Scientist / Analyst","SQL",4
"Data Scientist / Analyst","Stata",0
"Data Scientist / Analyst","Tableau",4
"Data Scientist / Analyst ","C",0
"Data Scientist / Analyst ","Clojure",0
"Data Scientist / Analyst ","D3",0
"Data Scientist / Analyst ","F.",0
"Data Scientist / Analyst ","Fortran",0
"Data Scientist / Analyst ","Golang",0
"Data Scientist / Analyst ","Hadoop",0
"Data Scientist / Analyst ","Haskell",0
"Data Scientist / Analyst ","Java",0
"Data Scientist / Analyst ","Javascript",0
